timestamp,demand_mw,area,feeder
2023-06-27 08:00:00,1652.99,South Delhi,BRPL-South
2023-06-27 08:00:00,1316.55,North Delhi,TPDDL-North
2023-06-27 08:00:00,1234.91,West Delhi,BRPL-West
2023-06-27 08:00:00,901.33,East Delhi,BYPL-East
2023-06-27 08:00:00,438.42,Central Delhi,NDMC-Central
2023-06-27 09:00:00,1793.07,South Delhi,BRPL-South
2023-06-27 09:00:00,1428.55,North Delhi,TPDDL-North
2023-06-27 09:00:00,1297.06,West Delhi,BRPL-West
2023-06-27 09:00:00,965.38,East Delhi,BYPL-East
2023-06-27 09:00:00,488.05,Central Delhi,NDMC-Central
2023-06-27 10:00:00,1772.92,South Delhi,BRPL-South
2023-06-27 10:00:00,1408.37,North Delhi,TPDDL-North
2023-06-27 10:00:00,1310.46,West Delhi,BRPL-West
2023-06-27 10:00:00,966.17,East Delhi,BYPL-East
2023-06-27 10:00:00,491.72,Central Delhi,NDMC-Central
2023-06-27 11:00:00,1836.84,South Delhi,BRPL-South
2023-06-27 11:00:00,1462.82,North Delhi,TPDDL-North
2023-06-27 11:00:00,1351.72,West Delhi,BRPL-West
2023-06-27 11:00:00,983.14,East Delhi,BYPL-East
2023-06-27 11:00:00,508.24,Central Delhi,NDMC-Central
2023-06-27 12:00:00,1856.02,South Delhi,BRPL-South
2023-06-27 12:00:00,1520.4,North Delhi,TPDDL-North
2023-06-27 12:00:00,1388.72,West Delhi,BRPL-West
2023-06-27 12:00:00,979.81,East Delhi,BYPL-East
2023-06-27 12:00:00,518.56,Central Delhi,NDMC-Central
2023-06-27 13:00:00,1856.5,South Delhi,BRPL-South
2023-06-27 13:00:00,1485.61,North Delhi,TPDDL-North
2023-06-27 13:00:00,1365.05,West Delhi,BRPL-West
2023-06-27 13:00:00,1002.9,East Delhi,BYPL-East
2023-06-27 13:00:00,498.4,Central Delhi,NDMC-Central
2023-06-27 14:00:00,1880.57,South Delhi,BRPL-South
2023-06-27 14:00:00,1514.89,North Delhi,TPDDL-North
2023-06-27 14:00:00,1384.69,West Delhi,BRPL-West
2023-06-27 14:00:00,985.36,East Delhi,BYPL-East
2023-06-27 14:00:00,510.34,Central Delhi,NDMC-Central
2023-06-27 15:00:00,1821.91,South Delhi,BRPL-South
2023-06-27 15:00:00,1459.72,North Delhi,TPDDL-North
2023-06-27 15:00:00,1337.91,West Delhi,BRPL-West
2023-06-27 15:00:00,973.72,East Delhi,BYPL-East
2023-06-27 15:00:00,515.08,Central Delhi,NDMC-Central
2023-06-27 16:00:00,1778.79,South Delhi,BRPL-South
2023-06-27 16:00:00,1463.07,North Delhi,TPDDL-North
2023-06-27 16:00:00,1348.76,West Delhi,BRPL-West
2023-06-27 16:00:00,967.25,East Delhi,BYPL-East
2023-06-27 16:00:00,499.17,Central Delhi,NDMC-Central
2023-06-27 17:00:00,1904.9,South Delhi,BRPL-South
2023-06-27 17:00:00,1542.39,North Delhi,TPDDL-North
2023-06-27 17:00:00,1441.37,West Delhi,BRPL-West
2023-06-27 17:00:00,1008.35,East Delhi,BYPL-East
2023-06-27 17:00:00,511.73,Central Delhi,NDMC-Central
2023-06-27 18:00:00,2002.94,South Delhi,BRPL-South
2023-06-27 18:00:00,1607.6,North Delhi,TPDDL-North
2023-06-27 18:00:00,1459.69,West Delhi,BRPL-West
2023-06-27 18:00:00,1060.3,East Delhi,BYPL-East
2023-06-27 18:00:00,504.12,Central Delhi,NDMC-Central
2023-06-27 19:00:00,2069.12,South Delhi,BRPL-South
2023-06-27 19:00:00,1657.4,North Delhi,TPDDL-North
2023-06-27 19:00:00,1535.81,West Delhi,BRPL-West
2023-06-27 19:00:00,1109.32,East Delhi,BYPL-East
2023-06-27 19:00:00,568.24,Central Delhi,NDMC-Central
2023-06-27 20:00:00,2013.89,South Delhi,BRPL-South
2023-06-27 20:00:00,1613.32,North Delhi,TPDDL-North
2023-06-27 20:00:00,1457.77,West Delhi,BRPL-West
2023-06-27 20:00:00,1070.21,East Delhi,BYPL-East
2023-06-27 20:00:00,552.48,Central Delhi,NDMC-Central
2023-06-27 21:00:00,1857.31,South Delhi,BRPL-South
2023-06-27 21:00:00,1481.24,North Delhi,TPDDL-North
2023-06-27 21:00:00,1372.19,West Delhi,BRPL-West
2023-06-27 21:00:00,1017.32,East Delhi,BYPL-East
2023-06-27 21:00:00,506.35,Central Delhi,NDMC-Central
2023-06-27 22:00:00,1598.52,South Delhi,BRPL-South
2023-06-27 22:00:00,1264.4,North Delhi,TPDDL-North
2023-06-27 22:00:00,1172.75,West Delhi,BRPL-West
2023-06-27 22:00:00,845.11,East Delhi,BYPL-East
2023-06-27 22:00:00,410.77,Central Delhi,NDMC-Central
2023-06-27 23:00:00,1485.03,South Delhi,BRPL-South
2023-06-27 23:00:00,1197.94,North Delhi,TPDDL-North
2023-06-27 23:00:00,1080.59,West Delhi,BRPL-West
2023-06-27 23:00:00,778.68,East Delhi,BYPL-East
2023-06-27 23:00:00,408.76,Central Delhi,NDMC-Central
2023-06-28 00:00:00,1283.68,South Delhi,BRPL-South
2023-06-28 00:00:00,1010.25,North Delhi,TPDDL-North
2023-06-28 00:00:00,923.88,West Delhi,BRPL-West
2023-06-28 00:00:00,669.75,East Delhi,BYPL-East
2023-06-28 00:00:00,353.35,Central Delhi,NDMC-Central
2023-06-28 01:00:00,1292.8,South Delhi,BRPL-South
2023-06-28 01:00:00,1033.19,North Delhi,TPDDL-North
2023-06-28 01:00:00,956.89,West Delhi,BRPL-West
2023-06-28 01:00:00,698.37,East Delhi,BYPL-East
2023-06-28 01:00:00,349.35,Central Delhi,NDMC-Central
2023-06-28 02:00:00,1309.41,South Delhi,BRPL-South
2023-06-28 02:00:00,1041.93,North Delhi,TPDDL-North
2023-06-28 02:00:00,947.92,West Delhi,BRPL-West
2023-06-28 02:00:00,713.9,East Delhi,BYPL-East
2023-06-28 02:00:00,344.46,Central Delhi,NDMC-Central
2023-06-28 03:00:00,1351.13,South Delhi,BRPL-South
2023-06-28 03:00:00,1061.34,North Delhi,TPDDL-North
2023-06-28 03:00:00,969.77,West Delhi,BRPL-West
2023-06-28 03:00:00,694.7,East Delhi,BYPL-East
2023-06-28 03:00:00,343.5,Central Delhi,NDMC-Central
2023-06-28 04:00:00,1326.09,South Delhi,BRPL-South
2023-06-28 04:00:00,1038.13,North Delhi,TPDDL-North
2023-06-28 04:00:00,937.77,West Delhi,BRPL-West
2023-06-28 04:00:00,706.83,East Delhi,BYPL-East
2023-06-28 04:00:00,341.63,Central Delhi,NDMC-Central
2023-06-28 05:00:00,1365.05,South Delhi,BRPL-South
2023-06-28 05:00:00,1077.73,North Delhi,TPDDL-North
2023-06-28 05:00:00,1009.58,West Delhi,BRPL-West
2023-06-28 05:00:00,716.75,East Delhi,BYPL-East
2023-06-28 05:00:00,373.99,Central Delhi,NDMC-Central
2023-06-28 06:00:00,1441.25,South Delhi,BRPL-South
2023-06-28 06:00:00,1137.71,North Delhi,TPDDL-North
2023-06-28 06:00:00,1043.52,West Delhi,BRPL-West
2023-06-28 06:00:00,764.44,East Delhi,BYPL-East
2023-06-28 06:00:00,363.97,Central Delhi,NDMC-Central
2023-06-28 07:00:00,1556.77,South Delhi,BRPL-South
2023-06-28 07:00:00,1252.57,North Delhi,TPDDL-North
2023-06-28 07:00:00,1125.26,West Delhi,BRPL-West
2023-06-28 07:00:00,843.22,East Delhi,BYPL-East
2023-06-28 07:00:00,441.81,Central Delhi,NDMC-Central
2023-06-28 08:00:00,1725.5,South Delhi,BRPL-South
2023-06-28 08:00:00,1358.19,North Delhi,TPDDL-North
2023-06-28 08:00:00,1239.14,West Delhi,BRPL-West
2023-06-28 08:00:00,912.35,East Delhi,BYPL-East
2023-06-28 08:00:00,448.94,Central Delhi,NDMC-Central
2023-06-28 09:00:00,1742.4,South Delhi,BRPL-South
2023-06-28 09:00:00,1380.57,North Delhi,TPDDL-North
2023-06-28 09:00:00,1246.73,West Delhi,BRPL-West
2023-06-28 09:00:00,915.1,East Delhi,BYPL-East
2023-06-28 09:00:00,458.19,Central Delhi,NDMC-Central
2023-06-28 10:00:00,1769.89,South Delhi,BRPL-South
2023-06-28 10:00:00,1436.16,North Delhi,TPDDL-North
2023-06-28 10:00:00,1278.33,West Delhi,BRPL-West
2023-06-28 10:00:00,941.47,East Delhi,BYPL-East
2023-06-28 10:00:00,458.69,Central Delhi,NDMC-Central
2023-06-28 11:00:00,1846.8,South Delhi,BRPL-South
2023-06-28 11:00:00,1479.02,North Delhi,TPDDL-North
2023-06-28 11:00:00,1376.24,West Delhi,BRPL-West
2023-06-28 11:00:00,1009.32,East Delhi,BYPL-East
2023-06-28 11:00:00,516.82,Central Delhi,NDMC-Central
2023-06-28 12:00:00,1839.47,South Delhi,BRPL-South
2023-06-28 12:00:00,1469.83,North Delhi,TPDDL-North
2023-06-28 12:00:00,1342.86,West Delhi,BRPL-West
2023-06-28 12:00:00,978.18,East Delhi,BYPL-East
2023-06-28 12:00:00,507.88,Central Delhi,NDMC-Central
2023-06-28 13:00:00,1921.48,South Delhi,BRPL-South
2023-06-28 13:00:00,1529.52,North Delhi,TPDDL-North
2023-06-28 13:00:00,1433.27,West Delhi,BRPL-West
2023-06-28 13:00:00,1011.6,East Delhi,BYPL-East
2023-06-28 13:00:00,484.57,Central Delhi,NDMC-Central
2023-06-28 14:00:00,1864.09,South Delhi,BRPL-South
2023-06-28 14:00:00,1510.13,North Delhi,TPDDL-North
2023-06-28 14:00:00,1358.7,West Delhi,BRPL-West
2023-06-28 14:00:00,1001.09,East Delhi,BYPL-East
2023-06-28 14:00:00,474.7,Central Delhi,NDMC-Central
2023-06-28 15:00:00,1852.32,South Delhi,BRPL-South
2023-06-28 15:00:00,1476.83,North Delhi,TPDDL-North
2023-06-28 15:00:00,1389.59,West Delhi,BRPL-West
2023-06-28 15:00:00,1003.4,East Delhi,BYPL-East
2023-06-28 15:00:00,478.08,Central Delhi,NDMC-Central
2023-06-28 16:00:00,1807.85,South Delhi,BRPL-South
2023-06-28 16:00:00,1443.13,North Delhi,TPDDL-North
2023-06-28 16:00:00,1309.5,West Delhi,BRPL-West
2023-06-28 16:00:00,914.59,East Delhi,BYPL-East
2023-06-28 16:00:00,491.13,Central Delhi,NDMC-Central
2023-06-28 17:00:00,1890.21,South Delhi,BRPL-South
2023-06-28 17:00:00,1485.45,North Delhi,TPDDL-North
2023-06-28 17:00:00,1378.93,West Delhi,BRPL-West
2023-06-28 17:00:00,987.92,East Delhi,BYPL-East
2023-06-28 17:00:00,493.31,Central Delhi,NDMC-Central
2023-06-28 18:00:00,1987.66,South Delhi,BRPL-South
2023-06-28 18:00:00,1641.54,North Delhi,TPDDL-North
2023-06-28 18:00:00,1456.71,West Delhi,BRPL-West
2023-06-28 18:00:00,1054.39,East Delhi,BYPL-East
2023-06-28 18:00:00,544.69,Central Delhi,NDMC-Central
2023-06-28 19:00:00,2062.72,South Delhi,BRPL-South
2023-06-28 19:00:00,1637.99,North Delhi,TPDDL-North
2023-06-28 19:00:00,1502.38,West Delhi,BRPL-West
2023-06-28 19:00:00,1087.25,East Delhi,BYPL-East
2023-06-28 19:00:00,555.98,Central Delhi,NDMC-Central
2023-06-28 20:00:00,1998.25,South Delhi,BRPL-South
2023-06-28 20:00:00,1598.97,North Delhi,TPDDL-North
2023-06-28 20:00:00,1473.07,West Delhi,BRPL-West
2023-06-28 20:00:00,1056.18,East Delhi,BYPL-East
2023-06-28 20:00:00,520.09,Central Delhi,NDMC-Central
2023-06-28 21:00:00,1887.35,South Delhi,BRPL-South
2023-06-28 21:00:00,1514.33,North Delhi,TPDDL-North
2023-06-28 21:00:00,1373.98,West Delhi,BRPL-West
2023-06-28 21:00:00,1016.66,East Delhi,BYPL-East
2023-06-28 21:00:00,485.84,Central Delhi,NDMC-Central
2023-06-28 22:00:00,1641.68,South Delhi,BRPL-South
2023-06-28 22:00:00,1282.82,North Delhi,TPDDL-North
2023-06-28 22:00:00,1207.23,West Delhi,BRPL-West
2023-06-28 22:00:00,845.39,East Delhi,BYPL-East
2023-06-28 22:00:00,409.49,Central Delhi,NDMC-Central
2023-06-28 23:00:00,1458.56,South Delhi,BRPL-South
2023-06-28 23:00:00,1176.39,North Delhi,TPDDL-North
2023-06-28 23:00:00,1087.71,West Delhi,BRPL-West
2023-06-28 23:00:00,795.15,East Delhi,BYPL-East
2023-06-28 23:00:00,401.42,Central Delhi,NDMC-Central
2023-06-29 00:00:00,1216.15,South Delhi,BRPL-South
2023-06-29 00:00:00,994.82,North Delhi,TPDDL-North
2023-06-29 00:00:00,922.41,West Delhi,BRPL-West
2023-06-29 00:00:00,639.87,East Delhi,BYPL-East
2023-06-29 00:00:00,347.08,Central Delhi,NDMC-Central
2023-06-29 01:00:00,1258.1,South Delhi,BRPL-South
2023-06-29 01:00:00,1000.24,North Delhi,TPDDL-North
2023-06-29 01:00:00,915.25,West Delhi,BRPL-West
2023-06-29 01:00:00,668.33,East Delhi,BYPL-East
2023-06-29 01:00:00,321.13,Central Delhi,NDMC-Central
2023-06-29 02:00:00,1341.52,South Delhi,BRPL-South
2023-06-29 02:00:00,1086.52,North Delhi,TPDDL-North
2023-06-29 02:00:00,1006.97,West Delhi,BRPL-West
2023-06-29 02:00:00,716.9,East Delhi,BYPL-East
2023-06-29 02:00:00,345.22,Central Delhi,NDMC-Central
2023-06-29 03:00:00,1343.3,South Delhi,BRPL-South
2023-06-29 03:00:00,1077.82,North Delhi,TPDDL-North
2023-06-29 03:00:00,979.72,West Delhi,BRPL-West
2023-06-29 03:00:00,703.74,East Delhi,BYPL-East
2023-06-29 03:00:00,363.65,Central Delhi,NDMC-Central
2023-06-29 04:00:00,1350.66,South Delhi,BRPL-South
2023-06-29 04:00:00,1088.39,North Delhi,TPDDL-North
2023-06-29 04:00:00,980.69,West Delhi,BRPL-West
2023-06-29 04:00:00,723.36,East Delhi,BYPL-East
2023-06-29 04:00:00,385.81,Central Delhi,NDMC-Central
2023-06-29 05:00:00,1369.73,South Delhi,BRPL-South
2023-06-29 05:00:00,1053.76,North Delhi,TPDDL-North
2023-06-29 05:00:00,993.14,West Delhi,BRPL-West
2023-06-29 05:00:00,730.98,East Delhi,BYPL-East
2023-06-29 05:00:00,361.48,Central Delhi,NDMC-Central
2023-06-29 06:00:00,1453.37,South Delhi,BRPL-South
2023-06-29 06:00:00,1151.78,North Delhi,TPDDL-North
2023-06-29 06:00:00,1063.02,West Delhi,BRPL-West
2023-06-29 06:00:00,770.95,East Delhi,BYPL-East
2023-06-29 06:00:00,376.05,Central Delhi,NDMC-Central
2023-06-29 07:00:00,1588.94,South Delhi,BRPL-South
2023-06-29 07:00:00,1243.06,North Delhi,TPDDL-North
2023-06-29 07:00:00,1197.21,West Delhi,BRPL-West
2023-06-29 07:00:00,838.55,East Delhi,BYPL-East
2023-06-29 07:00:00,439.12,Central Delhi,NDMC-Central
2023-06-29 08:00:00,1653.32,South Delhi,BRPL-South
2023-06-29 08:00:00,1315.1,North Delhi,TPDDL-North
2023-06-29 08:00:00,1221.18,West Delhi,BRPL-West
2023-06-29 08:00:00,874.01,East Delhi,BYPL-East
2023-06-29 08:00:00,428.78,Central Delhi,NDMC-Central
2023-06-29 09:00:00,1765.7,South Delhi,BRPL-South
2023-06-29 09:00:00,1388.21,North Delhi,TPDDL-North
2023-06-29 09:00:00,1290.03,West Delhi,BRPL-West
2023-06-29 09:00:00,987.8,East Delhi,BYPL-East
2023-06-29 09:00:00,445.06,Central Delhi,NDMC-Central
2023-06-29 10:00:00,1767.44,South Delhi,BRPL-South
2023-06-29 10:00:00,1444.41,North Delhi,TPDDL-North
2023-06-29 10:00:00,1282.13,West Delhi,BRPL-West
2023-06-29 10:00:00,946.1,East Delhi,BYPL-East
2023-06-29 10:00:00,482.58,Central Delhi,NDMC-Central
2023-06-29 11:00:00,1807.68,South Delhi,BRPL-South
2023-06-29 11:00:00,1455.02,North Delhi,TPDDL-North
2023-06-29 11:00:00,1329.44,West Delhi,BRPL-West
2023-06-29 11:00:00,965.55,East Delhi,BYPL-East
2023-06-29 11:00:00,499.08,Central Delhi,NDMC-Central
2023-06-29 12:00:00,1882.72,South Delhi,BRPL-South
2023-06-29 12:00:00,1504.51,North Delhi,TPDDL-North
2023-06-29 12:00:00,1388.99,West Delhi,BRPL-West
2023-06-29 12:00:00,1019.27,East Delhi,BYPL-East
2023-06-29 12:00:00,495.55,Central Delhi,NDMC-Central
2023-06-29 13:00:00,1879.8,South Delhi,BRPL-South
2023-06-29 13:00:00,1485.6,North Delhi,TPDDL-North
2023-06-29 13:00:00,1420.18,West Delhi,BRPL-West
2023-06-29 13:00:00,1007.93,East Delhi,BYPL-East
2023-06-29 13:00:00,510.25,Central Delhi,NDMC-Central
2023-06-29 14:00:00,1818.74,South Delhi,BRPL-South
2023-06-29 14:00:00,1459.56,North Delhi,TPDDL-North
2023-06-29 14:00:00,1357.37,West Delhi,BRPL-West
2023-06-29 14:00:00,972.42,East Delhi,BYPL-East
2023-06-29 14:00:00,485.05,Central Delhi,NDMC-Central
2023-06-29 15:00:00,1823.97,South Delhi,BRPL-South
2023-06-29 15:00:00,1458.21,North Delhi,TPDDL-North
2023-06-29 15:00:00,1317.49,West Delhi,BRPL-West
2023-06-29 15:00:00,973.72,East Delhi,BYPL-East
2023-06-29 15:00:00,478.05,Central Delhi,NDMC-Central
2023-06-29 16:00:00,1757.32,South Delhi,BRPL-South
2023-06-29 16:00:00,1416.1,North Delhi,TPDDL-North
2023-06-29 16:00:00,1275.86,West Delhi,BRPL-West
2023-06-29 16:00:00,945.17,East Delhi,BYPL-East
2023-06-29 16:00:00,506.28,Central Delhi,NDMC-Central
2023-06-29 17:00:00,1885.46,South Delhi,BRPL-South
2023-06-29 17:00:00,1506.68,North Delhi,TPDDL-North
2023-06-29 17:00:00,1389.45,West Delhi,BRPL-West
2023-06-29 17:00:00,981.14,East Delhi,BYPL-East
2023-06-29 17:00:00,528.16,Central Delhi,NDMC-Central
2023-06-29 18:00:00,2001.78,South Delhi,BRPL-South
2023-06-29 18:00:00,1609.63,North Delhi,TPDDL-North
2023-06-29 18:00:00,1466.7,West Delhi,BRPL-West
2023-06-29 18:00:00,1077.26,East Delhi,BYPL-East
2023-06-29 18:00:00,537.31,Central Delhi,NDMC-Central
2023-06-29 19:00:00,2024.06,South Delhi,BRPL-South
2023-06-29 19:00:00,1624.37,North Delhi,TPDDL-North
2023-06-29 19:00:00,1512.81,West Delhi,BRPL-West
2023-06-29 19:00:00,1079.72,East Delhi,BYPL-East
2023-06-29 19:00:00,504.21,Central Delhi,NDMC-Central
2023-06-29 20:00:00,2022.16,South Delhi,BRPL-South
2023-06-29 20:00:00,1601.52,North Delhi,TPDDL-North
2023-06-29 20:00:00,1447.63,West Delhi,BRPL-West
2023-06-29 20:00:00,1058.43,East Delhi,BYPL-East
2023-06-29 20:00:00,539.79,Central Delhi,NDMC-Central
2023-06-29 21:00:00,1828.45,South Delhi,BRPL-South
2023-06-29 21:00:00,1479.01,North Delhi,TPDDL-North
2023-06-29 21:00:00,1374.2,West Delhi,BRPL-West
2023-06-29 21:00:00,975.43,East Delhi,BYPL-East
2023-06-29 21:00:00,514.52,Central Delhi,NDMC-Central
2023-06-29 22:00:00,1563.56,South Delhi,BRPL-South
2023-06-29 22:00:00,1302.63,North Delhi,TPDDL-North
2023-06-29 22:00:00,1191.96,West Delhi,BRPL-West
2023-06-29 22:00:00,872.02,East Delhi,BYPL-East
2023-06-29 22:00:00,440.95,Central Delhi,NDMC-Central
2023-06-29 23:00:00,1487.81,South Delhi,BRPL-South
2023-06-29 23:00:00,1190.04,North Delhi,TPDDL-North
2023-06-29 23:00:00,1087.0,West Delhi,BRPL-West
2023-06-29 23:00:00,789.56,East Delhi,BYPL-East
2023-06-29 23:00:00,370.62,Central Delhi,NDMC-Central
2023-06-30 00:00:00,1214.99,South Delhi,BRPL-South
2023-06-30 00:00:00,940.34,North Delhi,TPDDL-North
2023-06-30 00:00:00,862.67,West Delhi,BRPL-West
2023-06-30 00:00:00,644.29,East Delhi,BYPL-East
2023-06-30 00:00:00,322.73,Central Delhi,NDMC-Central
2023-06-30 01:00:00,1249.89,South Delhi,BRPL-South
2023-06-30 01:00:00,1051.76,North Delhi,TPDDL-North
2023-06-30 01:00:00,921.22,West Delhi,BRPL-West
2023-06-30 01:00:00,673.38,East Delhi,BYPL-East
2023-06-30 01:00:00,323.9,Central Delhi,NDMC-Central
2023-06-30 02:00:00,1363.24,South Delhi,BRPL-South
2023-06-30 02:00:00,1078.44,North Delhi,TPDDL-North
2023-06-30 02:00:00,986.92,West Delhi,BRPL-West
2023-06-30 02:00:00,726.38,East Delhi,BYPL-East
2023-06-30 02:00:00,343.15,Central Delhi,NDMC-Central
2023-06-30 03:00:00,1340.85,South Delhi,BRPL-South
2023-06-30 03:00:00,1087.06,North Delhi,TPDDL-North
2023-06-30 03:00:00,996.61,West Delhi,BRPL-West
2023-06-30 03:00:00,710.61,East Delhi,BYPL-East
2023-06-30 03:00:00,328.97,Central Delhi,NDMC-Central
2023-06-30 04:00:00,1300.39,South Delhi,BRPL-South
2023-06-30 04:00:00,1058.89,North Delhi,TPDDL-North
2023-06-30 04:00:00,965.72,West Delhi,BRPL-West
2023-06-30 04:00:00,696.32,East Delhi,BYPL-East
2023-06-30 04:00:00,333.14,Central Delhi,NDMC-Central
2023-06-30 05:00:00,1360.41,South Delhi,BRPL-South
2023-06-30 05:00:00,1129.08,North Delhi,TPDDL-North
2023-06-30 05:00:00,1003.15,West Delhi,BRPL-West
2023-06-30 05:00:00,734.46,East Delhi,BYPL-East
2023-06-30 05:00:00,365.18,Central Delhi,NDMC-Central
2023-06-30 06:00:00,1469.92,South Delhi,BRPL-South
2023-06-30 06:00:00,1179.39,North Delhi,TPDDL-North
2023-06-30 06:00:00,1039.42,West Delhi,BRPL-West
2023-06-30 06:00:00,788.05,East Delhi,BYPL-East
2023-06-30 06:00:00,395.06,Central Delhi,NDMC-Central
2023-06-30 07:00:00,1577.67,South Delhi,BRPL-South
2023-06-30 07:00:00,1267.87,North Delhi,TPDDL-North
2023-06-30 07:00:00,1151.69,West Delhi,BRPL-West
2023-06-30 07:00:00,819.57,East Delhi,BYPL-East
2023-06-30 07:00:00,395.97,Central Delhi,NDMC-Central
2023-06-30 08:00:00,1693.86,South Delhi,BRPL-South
2023-06-30 08:00:00,1308.35,North Delhi,TPDDL-North
2023-06-30 08:00:00,1243.51,West Delhi,BRPL-West
2023-06-30 08:00:00,888.69,East Delhi,BYPL-East
2023-06-30 08:00:00,419.12,Central Delhi,NDMC-Central
2023-06-30 09:00:00,1786.03,South Delhi,BRPL-South
2023-06-30 09:00:00,1412.64,North Delhi,TPDDL-North
2023-06-30 09:00:00,1283.89,West Delhi,BRPL-West
2023-06-30 09:00:00,970.95,East Delhi,BYPL-East
2023-06-30 09:00:00,462.61,Central Delhi,NDMC-Central
2023-06-30 10:00:00,1765.22,South Delhi,BRPL-South
2023-06-30 10:00:00,1436.57,North Delhi,TPDDL-North
2023-06-30 10:00:00,1316.95,West Delhi,BRPL-West
2023-06-30 10:00:00,966.65,East Delhi,BYPL-East
2023-06-30 10:00:00,499.17,Central Delhi,NDMC-Central
2023-06-30 11:00:00,1808.78,South Delhi,BRPL-South
2023-06-30 11:00:00,1420.28,North Delhi,TPDDL-North
2023-06-30 11:00:00,1300.04,West Delhi,BRPL-West
2023-06-30 11:00:00,951.84,East Delhi,BYPL-East
2023-06-30 11:00:00,486.4,Central Delhi,NDMC-Central
2023-06-30 12:00:00,1926.94,South Delhi,BRPL-South
2023-06-30 12:00:00,1513.92,North Delhi,TPDDL-North
2023-06-30 12:00:00,1397.23,West Delhi,BRPL-West
2023-06-30 12:00:00,1026.98,East Delhi,BYPL-East
2023-06-30 12:00:00,517.9,Central Delhi,NDMC-Central
2023-06-30 13:00:00,1874.05,South Delhi,BRPL-South
2023-06-30 13:00:00,1496.68,North Delhi,TPDDL-North
2023-06-30 13:00:00,1370.34,West Delhi,BRPL-West
2023-06-30 13:00:00,993.77,East Delhi,BYPL-East
2023-06-30 13:00:00,497.65,Central Delhi,NDMC-Central
2023-06-30 14:00:00,1835.17,South Delhi,BRPL-South
2023-06-30 14:00:00,1494.7,North Delhi,TPDDL-North
2023-06-30 14:00:00,1366.02,West Delhi,BRPL-West
2023-06-30 14:00:00,1015.99,East Delhi,BYPL-East
2023-06-30 14:00:00,499.46,Central Delhi,NDMC-Central
2023-06-30 15:00:00,1800.5,South Delhi,BRPL-South
2023-06-30 15:00:00,1448.62,North Delhi,TPDDL-North
2023-06-30 15:00:00,1335.55,West Delhi,BRPL-West
2023-06-30 15:00:00,961.61,East Delhi,BYPL-East
2023-06-30 15:00:00,460.58,Central Delhi,NDMC-Central
2023-06-30 16:00:00,1745.47,South Delhi,BRPL-South
2023-06-30 16:00:00,1407.26,North Delhi,TPDDL-North
2023-06-30 16:00:00,1257.52,West Delhi,BRPL-West
2023-06-30 16:00:00,934.75,East Delhi,BYPL-East
2023-06-30 16:00:00,468.7,Central Delhi,NDMC-Central
2023-06-30 17:00:00,1857.76,South Delhi,BRPL-South
2023-06-30 17:00:00,1482.21,North Delhi,TPDDL-North
2023-06-30 17:00:00,1370.93,West Delhi,BRPL-West
2023-06-30 17:00:00,1012.4,East Delhi,BYPL-East
2023-06-30 17:00:00,515.72,Central Delhi,NDMC-Central
2023-06-30 18:00:00,1956.96,South Delhi,BRPL-South
2023-06-30 18:00:00,1534.91,North Delhi,TPDDL-North
2023-06-30 18:00:00,1438.8,West Delhi,BRPL-West
2023-06-30 18:00:00,1054.17,East Delhi,BYPL-East
2023-06-30 18:00:00,546.17,Central Delhi,NDMC-Central
2023-06-30 19:00:00,1973.41,South Delhi,BRPL-South
2023-06-30 19:00:00,1593.95,North Delhi,TPDDL-North
2023-06-30 19:00:00,1434.86,West Delhi,BRPL-West
2023-06-30 19:00:00,1063.77,East Delhi,BYPL-East
2023-06-30 19:00:00,539.94,Central Delhi,NDMC-Central
2023-06-30 20:00:00,1958.21,South Delhi,BRPL-South
2023-06-30 20:00:00,1546.8,North Delhi,TPDDL-North
2023-06-30 20:00:00,1455.2,West Delhi,BRPL-West
2023-06-30 20:00:00,1046.42,East Delhi,BYPL-East
2023-06-30 20:00:00,512.06,Central Delhi,NDMC-Central
2023-06-30 21:00:00,1854.7,South Delhi,BRPL-South
2023-06-30 21:00:00,1499.46,North Delhi,TPDDL-North
2023-06-30 21:00:00,1344.26,West Delhi,BRPL-West
2023-06-30 21:00:00,979.47,East Delhi,BYPL-East
2023-06-30 21:00:00,481.75,Central Delhi,NDMC-Central
2023-06-30 22:00:00,1634.14,South Delhi,BRPL-South
2023-06-30 22:00:00,1349.5,North Delhi,TPDDL-North
2023-06-30 22:00:00,1213.71,West Delhi,BRPL-West
2023-06-30 22:00:00,885.74,East Delhi,BYPL-East
2023-06-30 22:00:00,438.3,Central Delhi,NDMC-Central
2023-06-30 23:00:00,1478.59,South Delhi,BRPL-South
2023-06-30 23:00:00,1207.5,North Delhi,TPDDL-North
2023-06-30 23:00:00,1108.81,West Delhi,BRPL-West
2023-06-30 23:00:00,779.67,East Delhi,BYPL-East
2023-06-30 23:00:00,407.22,Central Delhi,NDMC-Central
2023-07-01 00:00:00,1184.98,South Delhi,BRPL-South
2023-07-01 00:00:00,970.24,North Delhi,TPDDL-North
2023-07-01 00:00:00,858.31,West Delhi,BRPL-West
2023-07-01 00:00:00,645.48,East Delhi,BYPL-East
2023-07-01 00:00:00,322.65,Central Delhi,NDMC-Central
2023-07-01 01:00:00,1239.23,South Delhi,BRPL-South
2023-07-01 01:00:00,990.7,North Delhi,TPDDL-North
2023-07-01 01:00:00,887.35,West Delhi,BRPL-West
