timestamp,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,is_synthetic
2024-03-01 02:00:00,15.24,62.8,15.24,0.0,10.92,True
2024-03-01 03:00:00,13.96,59.3,12.76,0.0,7.75,True
2024-03-01 04:00:00,14.8,65.4,14.8,0.0,13.99,True
2024-03-01 05:00:00,14.96,62.4,14.96,0.0,6.09,True
2024-03-01 06:00:00,15.71,69.5,15.71,0.0,4.88,True
2024-03-01 07:00:00,17.53,62.0,17.53,0.0,7.77,True
2024-03-01 08:00:00,18.83,48.6,18.83,0.0,10.99,True
2024-03-01 09:00:00,20.26,47.3,20.26,0.0,6.61,True
2024-03-01 10:00:00,21.31,38.1,21.31,0.0,10.36,True
2024-03-01 11:00:00,22.15,33.7,22.15,0.49,3.22,True
2024-03-01 12:00:00,23.45,39.6,23.45,0.0,13.7,True
2024-03-01 13:00:00,24.71,31.9,24.71,0.0,10.64,True
2024-03-01 14:00:00,25.61,41.5,25.61,0.0,12.86,True
2024-03-01 15:00:00,25.82,38.7,25.82,0.0,9.33,True
2024-03-01 16:00:00,25.84,33.1,25.84,0.0,4.93,True
2024-03-01 17:00:00,24.73,33.9,24.73,0.0,8.24,True
2024-03-01 18:00:00,24.21,43.1,24.21,0.0,25.39,True
2024-03-01 19:00:00,23.25,46.7,23.25,0.0,5.02,True
2024-03-01 20:00:00,22.78,39.3,22.78,0.0,13.45,True
2024-03-01 21:00:00,21.33,42.4,21.33,0.0,19.79,True
2024-03-01 22:00:00,19.47,49.1,19.47,0.0,3.96,True
2024-03-01 23:00:00,18.05,55.5,18.05,0.0,18.52,True
2024-03-02 00:00:00,16.9,54.8,16.9,0.0,15.47,True
2024-03-02 01:00:00,16.08,61.2,16.08,0.0,5.96,True
2024-03-02 02:00:00,15.42,68.9,15.42,0.0,3.75,True
2024-03-02 03:00:00,14.61,56.3,14.61,0.0,22.77,True
2024-03-02 04:00:00,14.06,60.0,14.06,0.0,5.11,True
2024-03-02 05:00:00,14.69,55.2,14.69,0.0,7.16,True
2024-03-02 06:00:00,16.12,55.5,16.12,0.0,29.48,True
2024-03-02 07:00:00,17.31,55.0,17.31,0.0,8.46,True
2024-03-02 08:00:00,19.01,50.0,19.01,0.0,3.51,True
2024-03-02 09:00:00,20.92,51.5,20.92,0.0,2.89,True
2024-03-02 10:00:00,22.54,46.3,22.54,0.0,9.87,True
2024-03-02 11:00:00,23.66,43.4,23.66,0.0,8.93,True
2024-03-02 12:00:00,25.04,37.9,25.04,0.0,5.35,True
2024-03-02 13:00:00,26.57,35.8,27.65,0.0,2.84,True
2024-03-02 14:00:00,27.48,33.5,28.63,0.0,9.81,True
2024-03-02 15:00:00,28.1,33.1,29.33,0.0,3.77,True
2024-03-02 16:00:00,27.82,35.9,29.11,0.0,6.95,True
2024-03-02 17:00:00,27.27,27.6,28.19,0.0,6.24,True
2024-03-02 18:00:00,26.41,38.3,27.54,0.0,5.81,True
2024-03-02 19:00:00,25.26,36.4,25.26,0.0,4.1,True
2024-03-02 20:00:00,24.38,41.7,24.38,0.0,4.06,True
2024-03-02 21:00:00,21.92,40.4,21.92,0.0,13.87,True
2024-03-02 22:00:00,20.43,48.8,20.43,0.0,12.63,True
2024-03-02 23:00:00,18.96,54.9,18.96,0.0,2.0,True
2024-03-03 00:00:00,17.36,58.7,17.36,0.0,17.85,True
2024-03-03 01:00:00,16.63,54.6,16.63,0.0,5.38,True
2024-03-03 02:00:00,15.65,62.7,15.65,0.0,4.98,True
2024-03-03 03:00:00,15.19,66.5,15.19,0.0,7.35,True
2024-03-03 04:00:00,16.02,59.8,16.02,0.0,6.38,True
2024-03-03 05:00:00,16.87,60.8,16.87,0.0,18.95,True
2024-03-03 06:00:00,17.88,50.5,17.88,0.0,10.53,True
2024-03-03 07:00:00,19.11,52.6,19.11,0.0,5.66,True
2024-03-03 08:00:00,20.34,54.0,20.34,0.0,8.91,True
2024-03-03 09:00:00,22.58,53.2,22.58,0.0,2.72,True
2024-03-03 10:00:00,24.35,43.3,24.35,0.0,8.76,True
2024-03-03 11:00:00,25.42,52.9,25.42,0.0,3.83,True
2024-03-03 12:00:00,26.08,40.4,27.21,0.0,16.54,True
2024-03-03 13:00:00,27.31,31.5,28.37,0.0,11.7,True
2024-03-03 14:00:00,27.96,40.0,29.42,0.0,8.38,True
2024-03-03 15:00:00,27.69,29.1,28.72,0.0,16.87,True
2024-03-03 16:00:00,27.81,35.5,29.09,0.0,10.37,True
2024-03-03 17:00:00,27.25,31.5,28.3,0.0,18.65,True
2024-03-03 18:00:00,26.65,31.7,27.62,0.0,10.09,True
2024-03-03 19:00:00,25.7,43.7,25.7,0.0,12.13,True
2024-03-03 20:00:00,24.1,42.0,24.1,0.0,14.92,True
2024-03-03 21:00:00,22.86,53.5,22.86,0.0,14.9,True
2024-03-03 22:00:00,21.12,46.2,21.12,0.0,3.51,True
2024-03-03 23:00:00,19.48,47.5,19.48,0.0,5.64,True
2024-03-04 00:00:00,18.2,55.0,18.2,0.0,5.73,True
2024-03-04 01:00:00,17.62,70.9,17.62,0.0,11.08,True
2024-03-04 02:00:00,16.78,64.4,16.78,0.0,7.33,True
2024-03-04 03:00:00,16.98,64.1,16.98,0.0,2.93,True
2024-03-04 04:00:00,17.7,64.2,17.7,0.0,5.43,True
2024-03-04 05:00:00,17.77,58.8,17.77,0.0,5.1,True
2024-03-04 06:00:00,17.35,69.7,17.35,0.0,24.51,True
2024-03-04 07:00:00,18.88,58.0,18.88,0.0,21.27,True
2024-03-04 08:00:00,20.07,54.4,20.07,0.0,15.16,True
2024-03-04 09:00:00,21.19,53.3,21.19,0.0,8.1,True
2024-03-04 10:00:00,22.48,40.6,22.48,0.0,12.98,True
2024-03-04 11:00:00,23.78,38.7,23.78,0.0,13.59,True
2024-03-04 12:00:00,25.62,38.1,25.62,0.0,5.6,True
2024-03-04 13:00:00,26.72,40.6,27.98,0.0,9.09,True
2024-03-04 14:00:00,27.95,29.7,29.04,0.0,5.68,True
2024-03-04 15:00:00,28.46,33.8,29.78,0.0,2.81,True
2024-03-04 16:00:00,28.25,33.4,29.52,0.0,11.08,True
2024-03-04 17:00:00,27.63,29.0,28.65,0.0,13.4,True
2024-03-04 18:00:00,27.04,35.1,28.18,0.0,8.03,True
2024-03-04 19:00:00,26.23,42.0,27.43,0.0,18.63,True
2024-03-04 20:00:00,25.25,37.1,25.25,0.0,13.48,True
2024-03-04 21:00:00,23.61,52.3,23.61,0.0,4.76,True
2024-03-04 22:00:00,22.12,52.2,22.12,0.0,7.93,True
2024-03-04 23:00:00,20.85,55.2,20.85,0.0,3.36,True
2024-03-05 00:00:00,19.57,56.9,19.57,0.0,16.35,True
2024-03-05 01:00:00,18.03,55.0,18.03,0.0,14.7,True
2024-03-05 02:00:00,16.97,58.5,16.97,0.0,10.9,True
2024-03-05 03:00:00,16.52,63.4,16.52,0.0,11.36,True
2024-03-05 04:00:00,16.83,59.2,16.83,0.0,11.19,True
2024-03-05 05:00:00,17.75,61.5,17.75,0.0,12.72,True
2024-03-05 06:00:00,17.97,55.2,17.97,0.0,12.93,True
2024-03-05 07:00:00,18.82,58.0,18.82,0.0,5.58,True
2024-03-05 08:00:00,20.02,55.0,20.02,0.0,3.39,True
2024-03-05 09:00:00,21.82,42.9,21.82,0.0,14.81,True
2024-03-05 10:00:00,23.11,46.0,23.11,0.0,17.03,True
2024-03-05 11:00:00,24.39,36.1,24.39,0.0,17.12,True
2024-03-05 12:00:00,25.12,31.7,25.12,0.0,20.41,True
2024-03-05 13:00:00,26.39,34.2,27.4,0.0,19.91,True
2024-03-05 14:00:00,27.06,46.1,28.56,0.0,14.34,True
2024-03-05 15:00:00,27.18,37.2,28.41,0.0,6.35,True
2024-03-05 16:00:00,27.06,39.8,28.35,0.0,3.28,True
2024-03-05 17:00:00,27.12,37.7,28.35,0.0,7.26,True
2024-03-05 18:00:00,25.94,38.0,25.94,0.0,2.47,True
2024-03-05 19:00:00,24.53,43.4,24.53,0.0,17.26,True
2024-03-05 20:00:00,23.75,40.5,23.75,0.0,3.73,True
2024-03-05 21:00:00,22.33,48.5,22.33,0.0,10.04,True
2024-03-05 22:00:00,21.11,55.0,21.11,0.0,9.62,True
2024-03-05 23:00:00,19.83,56.6,19.83,0.0,17.22,True
2024-03-06 00:00:00,18.75,61.9,18.75,0.0,12.52,True
2024-03-06 01:00:00,17.57,60.1,17.57,0.0,6.6,True
2024-03-06 02:00:00,17.2,67.9,17.2,0.0,10.29,True
2024-03-06 03:00:00,17.31,61.1,17.31,0.0,9.91,True
2024-03-06 04:00:00,17.76,70.3,17.76,0.0,4.79,True
2024-03-06 05:00:00,17.68,63.0,17.68,0.0,8.52,True
2024-03-06 06:00:00,18.97,57.3,18.97,0.0,15.83,True
2024-03-06 07:00:00,19.88,51.4,19.88,0.0,10.68,True
2024-03-06 08:00:00,20.87,49.7,20.87,0.0,8.2,True
2024-03-06 09:00:00,22.26,45.5,22.26,0.0,10.94,True
2024-03-06 10:00:00,24.08,45.4,24.08,0.0,3.9,True
2024-03-06 11:00:00,25.71,37.1,25.71,0.0,17.1,True
2024-03-06 12:00:00,26.85,44.3,28.25,0.0,24.28,True
2024-03-06 13:00:00,28.19,37.1,29.59,0.0,2.5,True
2024-03-06 14:00:00,28.9,35.2,30.34,0.0,2.0,True
2024-03-06 15:00:00,28.97,29.4,30.18,0.0,10.2,True
2024-03-06 16:00:00,28.6,31.1,29.83,0.0,3.16,True
2024-03-06 17:00:00,28.3,26.4,29.31,0.0,10.04,True
2024-03-06 18:00:00,27.44,43.6,28.93,0.0,11.02,True
2024-03-06 19:00:00,25.75,34.2,25.75,0.0,13.35,True
2024-03-06 20:00:00,24.76,37.7,24.76,0.0,9.97,True
2024-03-06 21:00:00,23.08,52.3,23.08,0.0,2.0,True
2024-03-06 22:00:00,22.2,51.8,22.2,0.0,20.76,True
2024-03-06 23:00:00,20.15,54.3,20.15,0.0,12.86,True
2024-03-07 00:00:00,19.01,58.2,19.01,0.0,6.34,True
2024-03-07 01:00:00,17.69,63.2,17.69,0.0,7.15,True
2024-03-07 02:00:00,16.6,61.5,16.6,0.0,6.93,True
2024-03-07 03:00:00,16.1,55.8,16.1,0.0,4.82,True
2024-03-07 04:00:00,16.89,64.7,16.89,0.88,9.98,True
2024-03-07 05:00:00,17.39,62.4,17.39,0.0,7.2,True
2024-03-07 06:00:00,17.87,63.5,17.87,0.0,14.5,True
2024-03-07 07:00:00,18.26,51.2,18.26,0.0,11.15,True
2024-03-07 08:00:00,18.96,50.0,18.96,0.0,28.07,True
2024-03-07 09:00:00,20.3,50.9,20.3,0.0,5.72,True
2024-03-07 10:00:00,21.65,41.9,21.65,0.0,15.78,True
2024-03-07 11:00:00,23.11,32.8,23.11,0.0,6.27,True
2024-03-07 12:00:00,23.58,39.9,23.58,0.0,7.81,True
2024-03-07 13:00:00,24.72,40.2,24.72,0.0,3.94,True
2024-03-07 14:00:00,25.98,34.4,25.98,0.0,8.22,True
2024-03-07 15:00:00,27.07,36.3,28.25,0.0,5.07,True
2024-03-07 16:00:00,26.33,35.8,27.37,0.0,32.05,True
2024-03-07 17:00:00,25.68,35.3,25.68,0.0,11.35,True
2024-03-07 18:00:00,24.65,37.7,24.65,0.0,13.02,True
2024-03-07 19:00:00,23.73,45.2,23.73,0.0,7.37,True
2024-03-07 20:00:00,22.02,39.2,22.02,0.0,25.99,True
2024-03-07 21:00:00,21.35,49.7,21.35,0.0,16.74,True
2024-03-07 22:00:00,19.95,45.6,19.95,0.0,12.13,True
2024-03-07 23:00:00,18.54,50.6,18.54,0.0,7.36,True
2024-03-08 00:00:00,18.2,61.7,18.2,0.0,22.41,True
2024-03-08 01:00:00,17.2,54.5,17.2,0.0,11.43,True
2024-03-08 02:00:00,16.7,60.1,16.7,0.0,11.8,True
2024-03-08 03:00:00,16.09,71.4,16.09,0.0,13.62,True
2024-03-08 04:00:00,15.64,65.9,15.64,0.0,20.05,True
2024-03-08 05:00:00,15.92,57.8,15.92,0.0,19.61,True
2024-03-08 06:00:00,17.67,56.6,17.67,0.0,5.81,True
2024-03-08 07:00:00,19.07,55.5,19.07,0.0,11.2,True
2024-03-08 08:00:00,20.53,58.2,20.53,0.35,10.06,True
2024-03-08 09:00:00,21.63,45.4,21.63,0.0,11.43,True
2024-03-08 10:00:00,23.54,41.5,23.54,0.0,18.33,True
2024-03-08 11:00:00,24.46,45.1,24.46,0.0,21.58,True
2024-03-08 12:00:00,25.16,32.4,25.16,0.0,5.91,True
2024-03-08 13:00:00,26.04,33.0,26.96,0.0,7.0,True
2024-03-08 14:00:00,27.62,34.6,28.83,0.0,8.17,True
2024-03-08 15:00:00,28.75,33.9,30.11,0.0,18.62,True
2024-03-08 16:00:00,28.52,28.7,29.64,0.0,17.46,True
2024-03-08 17:00:00,27.81,36.7,29.13,0.0,2.0,True
2024-03-08 18:00:00,26.38,39.4,27.54,0.0,12.2,True
2024-03-08 19:00:00,25.35,37.2,25.35,0.0,3.7,True
2024-03-08 20:00:00,24.13,49.7,24.13,0.0,8.42,True
2024-03-08 21:00:00,23.01,48.0,23.01,0.0,2.65,True
2024-03-08 22:00:00,21.88,46.3,21.88,0.0,9.65,True
2024-03-08 23:00:00,20.35,60.3,20.35,0.0,9.82,True
2024-03-09 00:00:00,19.52,54.8,19.52,0.0,5.74,True
2024-03-09 01:00:00,18.2,60.1,18.2,0.0,9.49,True
2024-03-09 02:00:00,17.71,59.2,17.71,0.0,8.14,True
2024-03-09 03:00:00,17.16,64.4,17.16,0.0,11.04,True
2024-03-09 04:00:00,17.4,59.9,17.4,0.0,2.01,True
2024-03-09 05:00:00,17.99,59.1,17.99,0.0,4.95,True
2024-03-09 06:00:00,18.81,58.2,18.81,0.0,12.32,True
2024-03-09 07:00:00,20.22,54.1,20.22,0.0,6.72,True
2024-03-09 08:00:00,20.9,57.2,20.9,0.0,4.4,True
2024-03-09 09:00:00,21.96,44.3,21.96,0.0,5.17,True
2024-03-09 10:00:00,23.39,45.6,23.39,0.0,23.67,True
2024-03-09 11:00:00,24.3,42.6,24.3,0.0,3.22,True
2024-03-09 12:00:00,25.48,38.6,25.48,0.0,5.73,True
2024-03-09 13:00:00,26.43,40.5,27.63,0.0,10.34,True
2024-03-09 14:00:00,27.74,28.9,28.77,0.0,10.02,True
2024-03-09 15:00:00,28.18,36.3,29.55,0.0,9.18,True
2024-03-09 16:00:00,28.57,29.2,29.72,0.0,5.98,True
2024-03-09 17:00:00,28.27,33.2,29.53,0.0,7.05,True
2024-03-09 18:00:00,27.26,31.8,28.32,0.0,8.17,True
2024-03-09 19:00:00,26.22,38.5,27.32,0.0,3.72,True
2024-03-09 20:00:00,25.19,40.8,25.19,0.0,22.51,True
2024-03-09 21:00:00,24.19,53.2,24.19,0.0,6.32,True
2024-03-09 22:00:00,22.6,51.2,22.6,0.0,15.26,True
2024-03-09 23:00:00,20.47,55.5,20.47,0.0,10.53,True
2024-03-10 00:00:00,18.73,52.5,18.73,0.0,12.08,True
2024-03-10 01:00:00,17.61,62.3,17.61,0.0,11.7,True
2024-03-10 02:00:00,16.01,67.7,16.01,0.0,4.43,True
2024-03-10 03:00:00,16.48,65.4,16.48,0.0,18.09,True
2024-03-10 04:00:00,16.82,56.6,16.82,0.0,2.88,True
2024-03-10 05:00:00,17.04,58.9,17.04,0.0,5.65,True
2024-03-10 06:00:00,17.45,59.3,17.45,1.1,10.12,True
2024-03-10 07:00:00,19.03,53.8,19.03,0.0,7.99,True
2024-03-10 08:00:00,19.97,63.1,19.97,0.0,5.89,True
2024-03-10 09:00:00,21.1,47.4,21.1,0.0,17.2,True
2024-03-10 10:00:00,22.39,45.5,22.39,0.0,12.78,True
2024-03-10 11:00:00,23.98,39.8,23.98,0.0,11.19,True
2024-03-10 12:00:00,25.6,40.0,25.6,0.0,8.47,True
2024-03-10 13:00:00,27.18,42.1,28.57,0.0,12.71,True
2024-03-10 14:00:00,28.36,35.4,29.72,0.0,15.27,True
2024-03-10 15:00:00,28.72,33.2,30.05,0.0,6.69,True
2024-03-10 16:00:00,29.1,29.9,30.35,0.0,4.19,True
2024-03-10 17:00:00,28.39,40.1,29.94,0.0,3.68,True
2024-03-10 18:00:00,26.87,36.6,28.03,0.0,18.92,True
2024-03-10 19:00:00,25.54,39.1,25.54,0.0,4.72,True
2024-03-10 20:00:00,23.94,33.7,23.94,0.0,4.76,True
2024-03-10 21:00:00,22.29,46.1,22.29,0.0,15.05,True
2024-03-10 22:00:00,20.47,48.7,20.47,0.0,9.93,True
2024-03-10 23:00:00,18.93,46.5,18.93,0.0,23.48,True
2024-03-11 00:00:00,18.21,60.8,18.21,0.0,7.53,True
2024-03-11 01:00:00,17.95,57.2,17.95,0.0,9.92,True
2024-03-11 02:00:00,16.59,68.7,16.59,0.0,8.42,True
2024-03-11 03:00:00,15.8,67.6,15.8,0.0,18.71,True
2024-03-11 04:00:00,15.63,58.9,15.63,0.0,9.37,True
2024-03-11 05:00:00,16.49,66.2,16.49,0.0,8.39,True
2024-03-11 06:00:00,17.3,65.3,17.3,0.29,8.86,True
2024-03-11 07:00:00,18.2,53.9,18.2,0.0,2.0,True
2024-03-11 08:00:00,19.92,48.8,19.92,0.0,2.87,True
2024-03-11 09:00:00,21.85,40.8,21.85,0.0,5.39,True
2024-03-11 10:00:00,23.42,47.2,23.42,0.0,10.44,True
2024-03-11 11:00:00,24.59,38.3,24.59,0.0,12.95,True
2024-03-11 12:00:00,26.05,40.8,27.19,0.0,13.69,True
2024-03-11 13:00:00,27.05,34.3,28.16,0.0,12.8,True
2024-03-11 14:00:00,27.73,31.8,28.86,0.0,11.87,True
2024-03-11 15:00:00,27.93,31.8,29.09,0.0,8.65,True
2024-03-11 16:00:00,28.32,29.0,29.43,0.0,12.99,True
2024-03-11 17:00:00,28.03,33.0,29.25,0.0,8.58,True
2024-03-11 18:00:00,27.68,34.2,28.89,0.0,21.71,True
2024-03-11 19:00:00,27.13,39.8,28.44,0.0,9.55,True
2024-03-11 20:00:00,25.97,43.5,25.97,0.0,5.27,True
2024-03-11 21:00:00,24.27,42.3,24.27,0.0,35.49,True
2024-03-11 22:00:00,23.16,54.7,23.16,0.0,2.0,True
2024-03-11 23:00:00,21.87,53.1,21.87,0.0,7.29,True
2024-03-12 00:00:00,21.81,62.9,21.81,0.0,9.79,True
2024-03-12 01:00:00,20.82,60.3,20.82,0.0,2.0,True
2024-03-12 02:00:00,20.29,61.4,20.29,0.0,9.95,True
2024-03-12 03:00:00,19.97,60.0,19.97,0.0,6.32,True
2024-03-12 04:00:00,19.88,64.3,19.88,0.0,6.74,True
2024-03-12 05:00:00,20.12,60.9,20.12,0.0,12.0,True
2024-03-12 06:00:00,20.96,62.3,20.96,0.0,2.7,True
2024-03-12 07:00:00,22.19,62.6,22.19,0.0,10.92,True
2024-03-12 08:00:00,23.89,50.0,23.89,0.0,19.49,True
2024-03-12 09:00:00,25.38,51.8,25.38,0.0,8.42,True
2024-03-12 10:00:00,26.6,48.1,28.06,0.0,15.53,True
2024-03-12 11:00:00,27.82,44.1,29.41,0.0,10.79,True
2024-03-12 12:00:00,28.5,37.4,29.96,0.0,3.73,True
2024-03-12 13:00:00,30.14,35.0,31.77,0.0,2.02,True
2024-03-12 14:00:00,30.56,32.6,32.14,0.0,9.4,True
2024-03-12 15:00:00,31.22,31.7,32.86,0.0,3.59,True
2024-03-12 16:00:00,31.2,30.8,32.79,0.0,15.25,True
2024-03-12 17:00:00,30.79,34.8,32.52,0.0,10.39,True
2024-03-12 18:00:00,29.86,34.1,31.41,0.0,21.66,True
2024-03-12 19:00:00,28.36,41.6,29.96,0.0,5.49,True
2024-03-12 20:00:00,26.57,43.3,27.88,0.0,4.54,True
2024-03-12 21:00:00,25.75,47.3,25.75,0.0,12.77,True
2024-03-12 22:00:00,24.21,49.2,24.21,0.0,17.79,True
2024-03-12 23:00:00,23.14,54.1,23.14,0.0,16.54,True
2024-03-13 00:00:00,22.54,55.9,22.54,0.0,20.56,True
2024-03-13 01:00:00,21.23,62.5,21.23,0.0,13.01,True
2024-03-13 02:00:00,20.59,59.3,20.59,0.0,7.85,True
2024-03-13 03:00:00,20.16,63.4,20.16,0.0,7.59,True
2024-03-13 04:00:00,19.65,56.6,19.65,0.0,17.46,True
2024-03-13 05:00:00,19.95,63.6,19.95,0.0,17.92,True
2024-03-13 06:00:00,20.92,56.6,20.92,0.0,16.23,True
2024-03-13 07:00:00,21.75,52.5,21.75,0.0,8.24,True
2024-03-13 08:00:00,22.9,48.4,22.9,0.0,2.0,True
2024-03-13 09:00:00,24.26,44.5,24.26,0.0,14.04,True
2024-03-13 10:00:00,26.57,43.8,27.89,0.0,2.0,True
2024-03-13 11:00:00,27.21,48.2,28.81,0.0,13.0,True
2024-03-13 12:00:00,28.65,36.5,30.1,0.0,12.86,True
2024-03-13 13:00:00,29.53,27.8,30.75,0.0,12.48,True
2024-03-13 14:00:00,29.95,36.4,31.62,0.0,9.63,True
2024-03-13 15:00:00,30.16,29.6,31.54,0.0,6.99,True
2024-03-13 16:00:00,30.35,37.4,32.13,0.0,4.18,True
2024-03-13 17:00:00,30.17,33.6,31.74,0.0,36.0,True
2024-03-13 18:00:00,29.4,36.1,30.96,0.0,6.82,True
2024-03-13 19:00:00,28.69,44.6,30.47,0.0,13.16,True
2024-03-13 20:00:00,27.79,45.5,29.42,0.0,4.68,True
2024-03-13 21:00:00,26.55,41.6,27.8,0.0,10.53,True
2024-03-13 22:00:00,24.72,45.9,24.72,0.0,11.37,True
2024-03-13 23:00:00,23.39,46.6,23.39,0.0,2.6,True
2024-03-14 00:00:00,22.43,67.3,22.43,0.0,2.58,True
2024-03-14 01:00:00,20.97,55.9,20.97,0.0,12.72,True
2024-03-14 02:00:00,19.56,65.8,19.56,0.0,8.05,True
2024-03-14 03:00:00,18.37,59.8,18.37,0.0,3.52,True
2024-03-14 04:00:00,18.45,57.5,18.45,0.0,2.53,True
2024-03-14 05:00:00,19.01,60.8,19.01,0.0,9.86,True
2024-03-14 06:00:00,19.33,57.5,19.33,0.0,19.17,True
2024-03-14 07:00:00,20.87,59.4,20.87,0.0,11.83,True
2024-03-14 08:00:00,22.27,56.2,22.27,0.0,11.35,True
2024-03-14 09:00:00,24.27,47.0,24.27,0.0,11.28,True
2024-03-14 10:00:00,25.9,40.0,25.9,0.0,4.03,True
2024-03-14 11:00:00,26.89,37.4,28.08,0.0,2.0,True
2024-03-14 12:00:00,28.34,30.0,29.49,0.0,6.12,True
2024-03-14 13:00:00,29.62,35.5,31.19,0.0,4.28,True
2024-03-14 14:00:00,30.08,34.9,31.7,0.0,4.48,True
2024-03-14 15:00:00,29.83,29.5,31.16,0.0,14.61,True
2024-03-14 16:00:00,29.82,29.1,31.13,0.0,17.52,True
2024-03-14 17:00:00,28.99,35.2,30.45,0.0,2.14,True
2024-03-14 18:00:00,28.66,34.7,30.04,0.0,2.0,True
2024-03-14 19:00:00,27.4,39.0,28.73,0.0,14.98,True
2024-03-14 20:00:00,26.76,41.6,28.05,0.0,12.86,True
2024-03-14 21:00:00,24.41,47.6,24.41,0.0,8.68,True
2024-03-14 22:00:00,22.97,48.0,22.97,0.0,27.99,True
2024-03-14 23:00:00,22.11,51.8,22.11,0.0,17.42,True
2024-03-15 00:00:00,20.67,49.4,20.67,1.06,13.61,True
2024-03-15 01:00:00,19.57,59.2,19.57,0.0,8.84,True
2024-03-15 02:00:00,18.7,61.5,18.7,0.0,3.68,True
2024-03-15 03:00:00,18.1,61.2,18.1,0.0,18.53,True
2024-03-15 04:00:00,18.28,69.5,18.28,0.0,4.47,True
2024-03-15 05:00:00,18.22,61.4,18.22,0.0,11.99,True
2024-03-15 06:00:00,19.02,58.2,19.02,0.0,21.4,True
2024-03-15 07:00:00,20.38,58.2,20.38,0.0,4.61,True
2024-03-15 08:00:00,21.66,61.4,21.66,0.0,7.77,True
2024-03-15 09:00:00,22.77,50.4,22.77,0.0,6.63,True
2024-03-15 10:00:00,24.75,36.8,24.75,0.0,8.91,True
2024-03-15 11:00:00,26.52,44.0,27.84,0.0,16.44,True
2024-03-15 12:00:00,27.4,35.6,28.61,0.0,4.16,True
2024-03-15 13:00:00,27.96,28.9,29.02,0.0,7.08,True
2024-03-15 14:00:00,28.35,41.7,29.95,0.0,2.79,True
2024-03-15 15:00:00,28.99,40.0,30.64,0.0,11.16,True
2024-03-15 16:00:00,29.11,30.6,30.39,0.0,6.78,True
2024-03-15 17:00:00,29.03,31.7,30.35,0.0,2.2,True
2024-03-15 18:00:00,28.14,37.8,29.56,0.45,10.96,True
2024-03-15 19:00:00,26.7,36.3,27.82,0.0,13.15,True
2024-03-15 20:00:00,25.79,42.5,25.79,0.0,7.17,True
2024-03-15 21:00:00,24.13,43.8,24.13,0.0,15.12,True
2024-03-15 22:00:00,22.73,48.7,22.73,0.0,7.2,True
2024-03-15 23:00:00,20.7,48.2,20.7,0.0,5.93,True
2024-03-16 00:00:00,19.47,60.2,19.47,0.0,3.91,True
2024-03-16 01:00:00,18.91,64.2,18.91,0.0,36.0,True
2024-03-16 02:00:00,17.96,60.7,17.96,0.0,12.13,True
2024-03-16 03:00:00,18.01,61.8,18.01,0.0,10.79,True
2024-03-16 04:00:00,17.17,64.3,17.17,0.67,9.62,True
2024-03-16 05:00:00,17.47,60.8,17.47,0.0,15.09,True
2024-03-16 06:00:00,18.3,65.7,18.3,0.0,19.26,True
2024-03-16 07:00:00,20.19,50.9,20.19,0.0,10.7,True
2024-03-16 08:00:00,21.11,56.4,21.11,0.0,15.54,True
2024-03-16 09:00:00,22.93,48.9,22.93,0.0,17.56,True
2024-03-16 10:00:00,24.92,41.2,24.92,0.0,18.52,True
2024-03-16 11:00:00,26.12,51.2,27.56,0.0,8.57,True
2024-03-16 12:00:00,27.3,48.7,28.94,0.0,7.4,True
2024-03-16 13:00:00,28.44,35.8,29.83,0.0,8.67,True
2024-03-16 14:00:00,28.61,36.7,30.06,0.0,10.13,True
2024-03-16 15:00:00,28.84,32.2,30.15,0.0,11.79,True
2024-03-16 16:00:00,29.38,32.9,30.8,0.0,2.36,True
2024-03-16 17:00:00,29.2,30.7,30.5,0.0,15.26,True
2024-03-16 18:00:00,28.37,32.1,29.61,0.0,5.24,True
2024-03-16 19:00:00,27.35,47.2,28.95,0.0,17.51,True
2024-03-16 20:00:00,26.28,42.9,27.52,0.0,4.94,True
2024-03-16 21:00:00,25.14,46.8,25.14,0.0,9.75,True
2024-03-16 22:00:00,23.4,47.0,23.4,0.0,7.74,True
2024-03-16 23:00:00,22.58,54.5,22.58,0.0,2.18,True
2024-03-17 00:00:00,22.03,50.9,22.03,0.0,5.46,True
2024-03-17 01:00:00,21.22,56.3,21.22,0.0,20.49,True
2024-03-17 02:00:00,20.12,56.3,20.12,0.0,5.85,True
2024-03-17 03:00:00,19.33,67.1,19.33,0.0,5.6,True
2024-03-17 04:00:00,19.24,55.2,19.24,0.0,20.51,True
2024-03-17 05:00:00,19.69,56.0,19.69,0.0,12.04,True
2024-03-17 06:00:00,19.78,50.6,19.78,0.0,5.33,True
2024-03-17 07:00:00,21.11,52.6,21.11,0.0,8.38,True
2024-03-17 08:00:00,22.98,51.1,22.98,0.0,26.07,True
2024-03-17 09:00:00,24.68,53.3,24.68,0.0,18.47,True
2024-03-17 10:00:00,25.9,44.8,25.9,0.0,5.87,True
2024-03-17 11:00:00,27.03,40.6,28.34,0.0,9.84,True
2024-03-17 12:00:00,28.45,40.3,30.02,0.0,8.19,True
2024-03-17 13:00:00,29.42,34.8,30.93,0.0,8.3,True
2024-03-17 14:00:00,30.32,44.5,32.43,0.0,9.3,True
2024-03-17 15:00:00,30.9,31.7,32.49,0.0,2.94,True
